sensor_id,blade_id,StartLap,EndLap,LapCount,PulseCount,WidePointCount,SelectedPointCount,xc_mm,xc_seed_mm,center_gap_mm,SelectedWidthMm,RMSE,BoundRatio,LocalXcMAD,PulseXcMAD,HalfTemplateRMSE,HalfXcShiftMm,HalfAmplitudeRelShift,LeftGradientRatio,RightGradientRatio,WidthDeficit,PointDeficit,IsStableCandidate,ChosenScore,Reason
1,3,97,116,20,20,245138,245138,-0.00432272605629521,0.00557876152907398,0.0099014875853692,14.295277901807,0.0289686488001574,0.0479073182671127,0.000517328441813892,0.00554128327793744,0.00547899077636925,0.00152938523748999,0,0.500548801483527,0.499451198516473,0,0,1,1.36140631505835,static_fit_scored_candidate
1,3,98,117,20,20,245067,245067,-0.00350156586666123,0.00557876152907398,0.00908032739573521,14.2911261309464,0.0289281196862462,0.0479377152463806,0.000821160189633987,0.00484598543215869,0.00469179662618121,0.00220565256654666,0,0.500554118621272,0.499445881378729,0,0,1,2.96050360381388,static_fit_scored_candidate
1,3,99,118,20,20,245078,245078,-0.00178651162593723,0.0063573709196579,0.00814388254559513,14.2917840998,0.0285263365319712,0.0476905500244818,0.000425027617713664,0.00484221593494862,0.00507981148469657,0.000771923399162287,0.000689681203475126,0.500582020329231,0.499417979670769,0,0,1,0.876607819905565,static_fit_scored_candidate
1,3,100,119,20,20,245117,245117,-0.00307653824894756,0.0063573709196579,0.00943390916860546,14.2943221526752,0.0281262548743496,0.0481723237597911,0.000210487711747283,0.00484598543215869,0.00475027578347895,0.00132554526977065,0.000689681203475126,0.50060121392379,0.49939878607621,0,0,1,0.0424038865354986,static_fit_scored_candidate
1,3,101,120,20,20,245016,245016,-0.00199699933768452,0.0063573709196579,0.00835437025734241,14.2881870103194,0.0285792354215914,0.0477519835439318,0.000121469585383123,0.00484598543215869,0.00436459311956195,0.00746430229028729,0.000689681203475126,0.500564277717285,0.499435722282715,0,0,1,0.0428253271698083,static_fit_scored_candidate
1,3,102,121,20,20,244968,244968,-0.00187552975230139,0.00840206664504414,0.0102775963973455,14.2855757403891,0.0285510670318358,0.047271480356618,2.08370727377235e-05,0.00468877439909034,0.00454635628276116,0.00866860505409203,0.0013798382311967,0.500493720109465,0.499506279890535,0,0,1,0.0432413883799076,static_fit_scored_candidate
1,3,103,122,20,20,244947,244947,-0.00197616226494679,0.00840206664504414,0.0103782289099909,14.2844056147877,0.0285557758080798,0.0472100200858958,0.0001006325126454,0.00538221823588881,0.00485944775161363,0.00530392401783781,0.000689681203475126,0.500543697062429,0.499456302937571,0,0,1,0.0436767351197322,static_fit_scored_candidate
1,3,104,123,20,20,245049,245049,-0.00108873775508628,0.00840206664504414,0.00949080440013042,14.2901152739409,0.0285768346283585,0.0476143838858691,0.000887424509860515,0.00748145827889858,0.00640513994525184,0.00688058041704157,0.000689681203475126,0.500466271259441,0.499533728740559,0,0,1,3.31171609676273,static_fit_scored_candidate
1,3,105,124,20,20,244947,244947,0.000374601009308409,0.00840206664504414,0.00802746563573573,14.2842868072802,0.028787252875069,0.0475202900207391,0.000245397383323659,0.00706340386384444,0.00569639038806591,0.00507350026564603,0.000689681203475126,0.500576790164004,0.499423209835996,0,0,1,0.0445367308706851,static_fit_scored_candidate
1,3,106,125,20,20,244898,244898,0.00012920362598475,0.00840206664504414,0.00827286301905939,14.2814235316007,0.0287703825314723,0.0473336055532871,0.000245397383323659,0.00991440286465844,0.00796399952323384,0.0109536885585951,0.000689681203475126,0.500516656536196,0.499483343463804,0,0,1,0.0449544599175862,static_fit_scored_candidate
1,3,107,126,20,20,245000,245000,0.00190349135704414,0.0119987410959099,0.0100952497388658,14.2873463203532,0.0293328843574364,0.0474285714285714,0.00164010708274952,0.0122268489890554,0.010274017471255,0.0123788193456243,0.000689205871140977,0.500534566292105,0.499465433707895,0,0,1,7.39012308824659,static_fit_scored_candidate
1,3,108,127,20,20,245035,245035,0.00354359843979367,0.0140690799379861,0.0105254814981924,14.2893130166139,0.0296956302871709,0.0478623549192772,0.000967326538677344,0.0113636478367537,0.0100439256648377,0.012927876532173,0.000689205871140977,0.500443327989638,0.499556672010362,0,0,1,4.07660941392878,static_fit_scored_candidate
1,3,109,128,20,20,245051,245051,0.00451092497847101,0.0151689429454745,0.0106580179670035,14.2900750445896,0.0300328966256055,0.0475980608197444,0.000318115963127563,0.0106599928622347,0.010005369185995,0.0134595712778123,0.00137793690118027,0.500523083912606,0.499476916087394,0,0,1,0.871263935399894,static_fit_scored_candidate
1,3,110,129,20,20,244911,244911,0.00386171440292123,0.0151689429454745,0.0113072285425533,14.2821120389933,0.0301377157688022,0.0473639511334683,0.000210658922528649,0.0122387671090755,0.011404890882066,0.0141764076550922,0.000689205871140977,0.500489489218542,0.499510510781458,0,0,1,0.66490363271503,static_fit_scored_candidate
1,3,111,130,20,20,244822,244822,0.00430026605594236,0.0151689429454745,0.0108686768895321,14.2767687557285,0.0302002602272343,0.0470051955690619,0.000233348163668473,0.0115158068820741,0.00832446015826481,0.00846404425646899,0.00137793690118027,0.500510144232309,0.499489855767691,0,0,1,0.704307570198082,static_fit_scored_candidate
1,3,112,131,20,20,244891,244891,0.00362836623925276,0.0151689429454745,0.0115405767062217,14.2810285644307,0.0304869346244215,0.0472698168988779,0.000671899816689605,0.0130237059796613,0.00638355195008474,0.007319627931358,0.000689205871140977,0.50045137466607,0.49954862533393,0,0,1,3.01696056104843,static_fit_scored_candidate
1,3,113,132,20,20,244939,244939,0.00274489512410847,0.0140690799379861,0.0113241848138776,14.2839058381131,0.0307211586733019,0.0474728504939985,0.000588449406664535,0.0130237059796613,0.00551581911552192,0.00636844175238172,0.000689205871140977,0.500458786237894,0.499541213762106,0,0,1,2.72425059838148,static_fit_scored_candidate
1,3,114,133,20,20,244987,244987,0.00421681564591729,0.0146711340614483,0.010454318415531,14.2863180625957,0.0305381312012822,0.0472839486015642,5.14537734070701e-05,0.0165979464230505,0.00477539435810554,0.00562848399678058,0.000689205871140977,0.500513504432563,0.499486495567437,0,0,1,0.916127449976027,static_fit_scored_candidate
1,3,115,134,20,20,244939,244939,0.00416536187251022,0.0146711340614483,0.010505772188938,14.2837325887326,0.0302954961777949,0.0471135788356332,5.14537734070701e-05,0.0142699613266641,0.00583051660478744,0.0057476519990839,0.000689205871140977,0.500602568980989,0.499397431019011,0,0,1,0.765376067499397,static_fit_scored_candidate
1,3,116,135,20,20,244955,244955,0.0042875987691457,0.0146711340614483,0.0103835352923026,14.2845371477611,0.029953883182167,0.0471594898675681,0.000122236896635477,0.0145240723903747,0.00438562742511042,0.000689107704127438,0.000689205871140977,0.500571386585112,0.499428613414888,0,0,1,0.55292937473236,static_fit_scored_candidate
1,3,117,136,20,20,244811,244811,0.00569154695261297,0.0152124951086117,0.00952094815599873,14.276286213301,0.0297188019686248,0.0502262960965966,0.000182377209768125,0.0115158068820741,0.00621555348742643,0.00623130380836194,0.000689205871140977,0.500505109131148,0.499494890868852,0,0,1,0.406860137555228,static_fit_scored_candidate
1,3,118,137,20,20,244715,244715,0.00446997597891383,0.0146711340614483,0.0102011580825344,14.270358715284,0.0303521441183612,0.0498537079716896,0.0111438090634334,0.0115204423181602,0.00826788711718481,0.0121831488077521,0.000689205871140977,0.500441478726436,0.499558521273564,0,0,1,58.0354926499511,static_fit_scored_candidate
1,4,1,20,20,20,245166,245166,-0.0298791921511744,-0.0108848756782844,0.01899431647289,14.2958846295532,0.0293919778794503,0.0487176140442472,0.0116269923467537,0.00605794251007398,0.00478117221183172,0.00375688910701995,0,0.500136785301772,0.499863214698228,0,0,1,33.4367395263534,static_fit_scored_candidate
1,4,2,21,20,20,245150,245150,-0.0305717037782837,-0.0108848756782844,0.0196868280999993,14.2955102231326,0.0295860227402513,0.0492102858634643,0.000323099262968866,0.00520414365797102,0.00480421413909256,0.00933018119986777,0.00067937308484616,0.500214875924324,0.499785124075676,0,0,1,0.894547041572026,static_fit_scored_candidate
1,4,3,22,20,20,245205,245205,-0.0308948030412525,-0.0108848756782844,0.0200099273629682,14.2984020316828,0.0293602420295543,0.0494111121986232,0.000323099262968866,0.00376563225242542,0.00560354807436268,0.00666068531777622,0.00135828477863286,0.500150775979519,0.499849224020481,0,0,1,0.968817802052552,static_fit_scored_candidate
1,4,4,23,20,20,245418,245418,-0.0288882564012617,-0.00819108466939698,0.0206971717318647,14.3112238659577,0.0293871986027706,0.0486349930730992,0.00200654663999081,0.0038145744725936,0.0044790595629411,0.00366853172635663,0.00135828477863286,0.500295264904918,0.499704735095082,0,0,1,5.66930901700035,static_fit_scored_candidate
1,4,5,24,20,20,245454,245454,-0.0264082688019138,-0.00735462597526211,0.0190536428266517,14.3129275683191,0.0300585405741186,0.0490189687764813,0.000137118178181263,0.0046321703342885,0.00398315513659026,0.00277399782012178,0.00135828477863286,0.500293358783936,0.499706641216063,0,0,1,0.829875086585347,static_fit_scored_candidate
1,4,6,25,20,20,245453,245453,-0.0262711506237326,-0.00684499216657448,0.0194261584571581,14.3130375468368,0.0300744782548169,0.0490515611759338,0.000137118178181263,0.00505092663189614,0.00496251286343018,0.00644108598048045,0.00135828477863286,0.500353312353866,0.499646687646134,0,0,1,0.919172459400714,static_fit_scored_candidate
1,4,7,26,20,20,245376,245376,-0.0256987674060444,-0.00641198901830734,0.019286778387737,14.3084972354939,0.0302306177835878,0.0487415232133542,4.25282969746983e-05,0.00505092663189614,0.00510150472852068,0.000833090795244725,0.00067937308484616,0.500243187999862,0.499756812000138,0,0,1,0.998282935614232,static_fit_scored_candidate
1,4,8,27,20,20,245529,245529,-0.0262286223267579,-0.00641198901830734,0.0198166333084505,14.3174248292186,0.0299537159476308,0.0493296189498721,0.000251498693519557,0.00489975002912314,0.0058210386522656,0.00115684191255082,0.00135828477863286,0.500262633397724,0.499737366602276,0,0,1,0.928451453703946,static_fit_scored_candidate
1,4,9,28,20,20,245545,245545,-0.0254472687125248,-0.00592399820007107,0.0195232705124537,14.3182261767669,0.0303169428428753,0.0490983432974408,9.8355557930814e-06,0.00408121351288442,0.00804562474735195,0.00572136691843558,0.00135828477863286,0.500353642355274,0.499646357644726,0,0,1,1.128671024285,static_fit_scored_candidate
1,4,10,29,20,20,245454,245454,-0.0254374331567317,-0.00641198901830734,0.0190254441384244,14.3132040508638,0.0301789666132236,0.0487582295808617,9.8355557930814e-06,0.00490863021070334,0.00855023809881357,0.00692081184987505,0,0.500375808050374,0.499624191949626,0,0,1,0.907802430692237,static_fit_scored_candidate
1,4,11,30,20,20,245539,245539,-0.0250295001053776,-0.00592399820007107,0.0191055019053065,14.3178731938362,0.0306369610436319,0.049051071108577,0.000407933051354139,0.00626752843159942,0.00920836859294716,0.00733584137574772,0.00135736293592551,0.500293900462154,0.499706099537846,0,0,1,1.28944427858262,static_fit_scored_candidate
1,4,12,31,20,20,245514,245514,-0.0234834112315491,-0.00483161058160317,0.0186518006499459,14.316822188512,0.0307583291615279,0.0489581127095586,2.11237211206958e-05,0.00729245261116145,0.0124828203667327,0.0165729515907997,0,0.500159738415831,0.499840261584169,0,0,1,1.28767813262377,static_fit_scored_candidate
1,4,13,32,20,20,245623,245623,-0.0235045349526698,-0.00522677322531763,0.0182777617273521,14.3231182610918,0.0304602896015637,0.0493762824479693,2.11237211206958e-05,0.00870725597463929,0.0136821836652107,0.0158321154628695,0,0.500263433665324,0.499736566334676,0,0,1,1.00122855199861,static_fit_scored_candidate
1,4,14,33,20,20,245706,245706,-0.0224420029514644,-0.00422944750160476,0.0182125554498596,14.3279561100293,0.0302628002238378,0.0497175509140932,0.000362190465809337,0.00870725597463929,0.0104577899012898,0.0105147638649771,0,0.50035212658214,0.49964787341786,0,0,1,0.851192774844084,static_fit_scored_candidate
1,4,15,34,20,20,245757,245757,-0.022079812485655,-0.00422944750160476,0.0178503649840503,14.3307401747772,0.030436449668047,0.0501953125,0.000362190465809337,0.0100214940793385,0.00608689031994966,0.00550418333538586,0,0.50037566590105,0.49962433409895,0,0,1,0.932699792719804,static_fit_scored_candidate
1,4,16,35,20,20,245774,245774,-0.0213073205761596,-0.00305615061260524,0.0182511699635544,14.3321122784131,0.0304062643305134,0.0499967450035805,0.000772491909495417,0.0111138072722698,0.00755604412733379,0.0125067303104,0,0.500463818755473,0.499536181244527,0,0,1,1.97131912577972,static_fit_scored_candidate
1,4,17,36,20,20,245850,245850,-0.0196502070043908,-0.00153072850700601,0.0181194784973848,14.3362524977509,0.0297849218549005,0.0502741486748125,0.00124369038455973,0.0133369032193971,0.0065345785260031,0.00881219411227543,0.000678911850408626,0.500417055251852,0.499582944748148,0,0,1,2.99614643414163,static_fit_scored_candidate
1,4,18,37,20,20,245848,245848,-0.018406516619831,-0.00305615061260524,0.0153503660072258,14.3363271835989,0.029563056292647,0.0497543197422798,0.000399342176842253,0.0109326018624079,0.00747153429006343,0.0067353129986017,0.000678911850408626,0.501013243335008,0.498986756664992,0,0,1,0.161851512891201,static_fit_scored_candidate
1,4,19,38,20,20,245999,245999,-0.0180071744429888,-0.000361827638299495,0.0176453468046893,14.345119496417,0.0295332165498922,0.0503414634146341,0.000399342176842253,0.011352345270683,0.00445226945636192,0.0025258813074136,0.000678911850408626,0.500971320704374,0.499028679295625,0,0,1,0.538493754692149,static_fit_scored_candidate
1,4,20,39,20,20,245954,245954,-0.0164064917525803,0.00185594308476215,0.0182624348373425,14.3423620911719,0.0297018169256255,0.0501715754037307,0.00134167866386,0.0110439045792303,0.00591824558708105,0.006065633944877,0.00067937308484616,0.500842098393346,0.499157901606654,0,0,1,3.30824315908745,static_fit_scored_candidate
1,4,21,40,20,20,245990,245990,-0.0150648130887203,0.00185594308476215,0.0169207561734825,14.3448831515422,0.0299314538243419,0.050343100588637,0.00134167866386,0.0110417501528945,0.0070350791819097,0.00713495805144619,0.00203673555122477,0.500980252955783,0.499019747044217,0,0,1,3.04524663972696,static_fit_scored_candidate
1,4,22,41,20,20,245964,245964,-0.0133030927790138,0.00254195263285228,0.0158450454118661,14.3429559888339,0.0295489787298924,0.0501862061114635,0.00171604554525998,0.00891284126436945,0.00418153168021227,0.00426948608961951,0.00067937308484616,0.50086480729934,0.49913519270066,0,0,1,3.928015493631,static_fit_scored_candidate
1,4,23,42,20,20,245980,245980,-0.0115870472337539,0.00355521496268669,0.0151422621964405,14.3441534102253,0.0295716833227861,0.0502805106106188,0.000498908616073998,0.00764547573312279,0.00568830695787174,0.00622497259630156,0.00203811925453971,0.500922335043747,0.499077664956253,0,0,1,0.376289887885546,static_fit_scored_candidate
1,4,24,43,20,20,245926,245926,-0.0110881386176799,0.00355521496268669,0.0146433535803665,14.3406527714955,0.0298882496387728,0.0520477538141245,2.95627609088796e-05,0.00872078912983156,0.00717624808326584,0.0102512733514756,0.00135828477863286,0.500497940653474,0.499502059346526,0,0,1,0.262947533675869,static_fit_scored_candidate
1,4,25,44,20,20,245893,245893,-0.011557484472845,0.00355521496268669,0.0151126994355317,14.3394549707902,0.029564929152421,0.0522822656732928,0.000469345855165119,0.00764547573312279,0.0106037297678302,0.013083530770791,0.00203811925453971,0.500453175116386,0.499546824883614,0,0,1,0.376765966465328,static_fit_scored_candidate
1,4,26,45,20,20,245901,245901,-0.0100272968590963,0.00642361739059697,0.0164509142496933,14.3393902172072,0.0293503172229563,0.0522805647732448,0.000318210230092998,0.0076785082963274,0.00966572412457298,0.00839650471363084,0.00135828477863286,0.500492108157623,0.499507891842377,0,0,1,0.383687800652668,static_fit_scored_candidate
1,4,27,46,20,20,245927,245927,-0.0103455070891893,0.00642361739059697,0.0167691244797863,14.3409293749817,0.0293959324955328,0.0520802836602583,7.54020986023576e-05,0.00871646379342434,0.00840258448905273,0.00755599296380188,0.000678911850408626,0.500512344869077,0.499487655130923,0,0,1,0.43973814766507,static_fit_scored_candidate
1,4,28,47,20,20,245947,245947,-0.0104209091877917,0.00642361739059697,0.0168445265783887,14.342009712683,0.0294131180986619,0.049571454128515,7.54020986023576e-05,0.00764547573312279,0.00708591228175315,0.00798382995109133,0.00067937308484616,0.500566253645677,0.499433746354322,0,0,1,0.347518170610922,static_fit_scored_candidate
1,4,29,48,20,20,246093,246093,-0.0106365114055853,0.00642361739059697,0.0170601287961822,14.3509140073271,0.0294144178682006,0.0482575905337754,0.000215602217793563,0.00891284126436945,0.00885375314014901,0.0108367949153912,0,0.500549392650229,0.499450607349771,0,0,1,0.334968443991628,static_fit_scored_candidate
1,4,30,49,20,20,246176,246176,-0.00912219049831608,0.00829406702016453,0.0174162575184806,14.3557264439272,0.0296639468314191,0.0485343819056285,0.0012781925986881,0.00791041334773896,0.00727305665645382,0.0119430401920771,0.00067937308484616,0.500519886749536,0.499480113250464,0,0,1,2.88577218399052,static_fit_scored_candidate
1,4,31,50,20,20,246092,246092,-0.00784399789962798,0.00967912836920842,0.0175231262688364,14.3505899076396,0.0295375988026339,0.0482096126651821,0.000215501821165497,0.00708220484206117,0.00647373777801662,0.00941277127092385,0.00067937308484616,0.500539208953937,0.499460791046063,0,0,1,0.427215774274573,static_fit_scored_candidate
1,4,32,51,20,20,246017,246017,-0.00762849607846248,0.00972367913091935,0.0173521752093818,14.346145529276,0.0298226628910009,0.0479310625152427,0.000215501821165497,0.0076785082963274,0.00566236243514025,0.00809640333163618,0.00067937308484616,0.500560417263857,0.499439582736143,0,0,1,0.381162348398065,static_fit_scored_candidate
1,4,33,52,20,20,245948,245948,-0.0065099334315698,0.0118069545269041,0.0183168879584739,14.3425654732569,0.0302343235634156,0.047652349277083,0.00111856264689268,0.00940194062963372,0.00449955879847427,0.00658564827114821,0.0013592078743162,0.500476318887327,0.499523681112673,0,0,1,2.76986449834263,static_fit_scored_candidate
1,4,34,53,20,20,245976,245976,-0.00450337438167171,0.0130934202296705,0.0175967946113422,14.3440699003218,0.0303065308033751,0.0477607571470387,0.000358916341954363,0.00993351294685362,0.00436037408221082,0.00746385441845481,0.00067937308484616,0.500453399950453,0.499546600049547,0,0,1,0.684979134586444,static_fit_scored_candidate
1,4,35,54,20,20,245850,245850,-0.00414445803971735,0.0130934202296705,0.0172378782693879,14.336603132542,0.0298213029454644,0.0472804776857622,6.68599517137684e-05,0.00993351294685362,0.00438982219166015,0.00622138170775635,0.0013592078743162,0.500305022265263,0.499694977734737,0,0,1,0.331358191333672,static_fit_scored_candidate
1,4,36,55,20,20,245882,245882,-0.00457023433338548,0.0118069545269041,0.0163771888602896,14.3388648970852,0.0299952284476255,0.04740446714711,0.000425776293668132,0.00959668904757854,0.00506348056071675,0.00360054384297019,0.00067937308484616,0.500472377035411,0.499527622964589,0,0,1,0.184755694034906,static_fit_scored_candidate
1,4,37,56,20,20,245867,245867,-0.00313368776852609,0.0130934202296705,0.0162271079981966,14.3374479305165,0.0302454504285774,0.0473262075585273,0.000125986794359551,0.00891779139461127,0.00415946539594513,0.00566904530927269,0,0.500450029334068,0.499549970665932,0,0,1,0.344092933910283,static_fit_scored_candidate
1,4,38,57,20,20,245716,245716,-0.00300770097416653,0.0130934202296705,0.016101121203837,14.3289454327533,0.0304770916935619,0.0467531621872406,6.58822424815047e-05,0.00965327861873056,0.00445226945636194,0.00826739828166088,0.00067937308484616,0.500293232930409,0.499706767069591,0,0,1,0.4726971756135,static_fit_scored_candidate
1,4,39,58,20,20,246040,246040,-0.00294181873168503,0.0130934202296705,0.0160352389613555,14.3478815209538,0.0307640983149947,0.0362054950414567,6.58822424815047e-05,0.00965327861873056,0.00360730858779216,0.00464468464532534,0.000678911850408626,0.500646175007953,0.499353824992047,0,0,1,0.655385979750654,static_fit_scored_candidate
1,4,40,59,20,20,246048,246048,-0.00389775695432421,0.0118069545269041,0.0157047114812283,14.3482696697834,0.0307515403920769,0.0362530888281961,0.000175105153751737,0.0103734013075661,0.00368304760832937,0.000364884786818419,0.000678911850408626,0.500685501452229,0.499314498547771,0,0,1,0.620184120015921,static_fit_scored_candidate
1,4,41,60,20,20,246116,246116,-0.00407286210807594,0.0118069545269041,0.0158798166349801,14.3522514424645,0.0310350271388303,0.036519364852346,0.000175105153751737,0.00978436478567612,0.00357656391981114,0.000128017488886798,0,0.500704423925483,0.499295576074517,0,0,1,0.838788038173502,static_fit_scored_candidate
1,4,42,61,20,20,246048,246048,-0.00430047846282783,0.0118069545269041,0.0161074329897319,14.3484503432949,0.0310707531545924,0.0362530888281961,0.000227616354751882,0.0106823112025043,0.00428801536542643,0.000675504437880668,0.000678911850408626,0.500776555167147,0.499223444832853,0,0,1,0.907265322602002,static_fit_scored_candidate
1,4,43,62,20,20,245953,245953,-0.00523508985982113,0.0106982467102855,0.0159333365701066,14.3427669266259,0.030973233245946,0.0358763356047423,0.000610477273783659,0.00848529050116183,0.00465833257723221,0.00212123770454904,0,0.500698673425139,0.499301326574861,0,0,1,1.3131571198844,static_fit_scored_candidate
1,4,44,63,20,20,245929,245929,-0.00584556713360479,0.00821523422875992,0.0140608013623647,14.3415180707041,0.0309446515224676,0.035765984093164,0.000610477273783659,0.00751039758664866,0.00576703603495657,0.0119578922490185,0,0.500666128605704,0.499333871394296,0,0,1,1.28618098429749,static_fit_scored_candidate
1,4,45,64,20,20,245919,245919,-0.00708685925641177,0.00761613073183736,0.0147029899882491,14.3405887847466,0.0312817908431511,0.0357026675341574,0.00100864761360367,0.00978472411792934,0.00538752669967837,0.0103511576144976,0,0.500781299767957,0.499218700232043,0,0,1,2.70946139062736,static_fit_scored_candidate
1,4,46,65,20,20,245887,245887,-0.00809550687001544,0.00435352085112583,0.0124490277211413,14.3388109442325,0.0313010278913863,0.035609708485164,0.000416581855429036,0.00867160851631222,0.00518382123851386,0.0075310676518138,0,0.500741706473536,0.499258293526464,0,0,1,1.04564694252923,static_fit_scored_candidate
1,4,47,66,20,20,245946,245946,-0.00750344111184081,0.00761613073183736,0.0151195718436782,14.3423485426911,0.0310374282272632,0.0358287117602095,0.00059206575817463,0.00848066494589166,0.00768884944528817,0.0111893049266467,0.00067937308484616,0.500745940720933,0.499254059279067,0,0,1,1.30508289666507,static_fit_scored_candidate
1,4,48,67,20,20,245831,245831,-0.00631830350466476,0.00761613073183736,0.0139344342365021,14.3356043029483,0.0304981265328273,0.0353574799049758,0.000364100064268966,0.00893995828523889,0.00802959530970441,0.0119162634143119,0,0.50082506943258,0.49917493056742,0,0,1,0.42859603539818,static_fit_scored_candidate
1,4,49,68,20,20,245729,245729,-0.00595420344039579,0.00761613073183736,0.0135703341722332,14.3298123448735,0.0304241346254238,0.034948643237348,0.000118606338463926,0.00930489862999518,0.00593687599702642,0.00703807892686339,0.000678911850408626,0.500788073613185,0.499211926386815,0,0,1,0.372072736046146,static_fit_scored_candidate
1,4,50,69,20,20,245753,245753,-0.00583559710193187,0.00761613073183736,0.0134517278337692,14.331089526834,0.0300857826764169,0.0350428880678396,0.000118606338463926,0.00870849226167928,0.00434557519415197,0.00598747411688867,0.000678911850408626,0.500806671827637,0.499193328172363,0,0,1,0.112104848261966,static_fit_scored_candidate
1,4,51,70,20,20,245677,245677,-0.00686624038824935,0.00640529258424664,0.013271532972496,14.3265212538767,0.0295744780812907,0.034744382937154,0.000442195335780423,0.00933372298462053,0.00480612931323255,0.00490908579531545,0.00067937308484616,0.500830996079321,0.499169003920679,0,0,1,0.0454869678921824,static_fit_scored_candidate
1,4,52,71,20,20,245741,245741,-0.00642404505246892,0.00640529258424664,0.0128293376367156,14.3301968558717,0.0294222996348319,0.034979490852269,0.000442195335780423,0.00830320348946753,0.00443985027050702,0.00425835895427324,0.000678911850408626,0.500794338412785,0.499205661587215,0,0,1,0.0459084530928871,static_fit_scored_candidate
1,4,53,72,20,20,245769,245769,-0.0086234615637775,0.00510952797853177,0.0137329895423093,14.3320104209408,0.0292162850117771,0.0350894324821379,0.000359604276332177,0.00830320348946753,0.00495880257292018,0.00457295427134891,0,0.500821142073527,0.499178857926473,0,0,1,0.0223536049539865,static_fit_scored_candidate
1,4,54,73,20,20,245759,245759,-0.00898306584010968,0.00510952797853177,0.0140925938186415,14.3312191735783,0.0291530706182904,0.0350260416666667,0.000233960362884585,0.0091145899919993,0.00580203629910277,0.00386700630908551,0,0.500807244367031,0.499192755632969,0,0,1,0.0227787317482977,static_fit_scored_candidate
1,4,55,74,20,20,245833,245833,-0.00838950120089292,0.00640529258424664,0.0147947937851396,14.3359241006521,0.0288584030953656,0.0353406335931271,0.000403194843904647,0.00939021807984053,0.0058776771190976,0.00391252458004651,0,0.500810459716246,0.499189540283754,0,0,1,0.0232065966315224,static_fit_scored_candidate
1,4,56,75,20,20,245869,245869,-0.00798630635698827,0.00640529258424664,0.0143915989412349,14.3377499333715,0.0289319288995987,0.0354656081212989,0.000183227657716647,0.0100935399654259,0.00617246678392466,0.00601358201494838,0.000678911850408626,0.500796894823138,0.499203105176862,0,0,1,0.0236317766759756,static_fit_scored_candidate
1,4,57,76,20,20,245900,245900,-0.00780307869927163,0.00640529258424664,0.0142083712835183,14.3397730894754,0.0291351172106587,0.0355754371695811,0.000183227657716647,0.0102742202385958,0.00828012183946112,0.0109593338694369,0.00067937308484616,0.500770350644208,0.499229649355792,0,0,1,0.0240548800346972,static_fit_scored_candidate
1,4,58,77,20,20,245950,245950,-0.00687361819191947,0.00510952797853177,0.0119831461704512,14.3424192419345,0.0287377228626831,0.0357630757220921,0.000264558210861189,0.0101754911978559,0.00800089143822365,0.00813953843586999,0.000678911850408626,0.50080313605876,0.49919686394124,0,0,1,0.0244874761283759,static_fit_scored_candidate
1,4,59,78,20,20,245680,245680,-0.00660905998105828,0.00510952797853177,0.01171858795959,14.3269595107838,0.028386909588462,0.0510745685444481,0.000264558210861189,0.0101754911978559,0.00579410025886918,0.00365795408401684,0,0.500445679903491,0.499554320096509,0,0,1,0.236050869961793,static_fit_scored_candidate
1,4,60,79,20,20,245736,245736,-0.00610038378006862,0.00510952797853177,0.0112099117586004,14.3300928179134,0.0285380377564665,0.0512745385291532,0.00050867620098966,0.00898332650432216,0.00548738255763297,0.0016563906193238,0.00067937308484616,0.50043514672092,0.49956485327908,0,0,1,0.463304495218867,static_fit_scored_candidate
1,4,61,80,20,20,245668,245668,-0.00769691473937275,0.00510952797853177,0.0128064427179045,14.3262212316171,0.0286211637460021,0.0529332269567058,0.000165286128415883,0.00981354753629638,0.00595544812580328,0.00248757723251929,0.00135828477863286,0.500443797503516,0.499556202496484,0,0,1,0.316824908218552,static_fit_scored_candidate
1,4,62,81,20,20,245703,245703,-0.00753162861095687,0.00510952797853177,0.0126411565894886,14.3280872465093,0.0285738314749156,0.0533975840849152,0.000165286128415883,0.0101273643578081,0.00492341536063598,0.00383109748564538,0.00067937308484616,0.500412818804205,0.499587181195795,0,0,1,0.337213990723972,static_fit_scored_candidate
1,4,63,82,20,20,245764,245764,-0.00594721534181253,0.00678407702668553,0.0127312923684981,14.3319016963941,0.0287321422234513,0.0521638645204342,0.000755373049992706,0.0108484444106049,0.00731972376080111,0.00472255417451793,0,0.50043932442232,0.49956067557768,0,0,1,1.22362305825978,static_fit_scored_candidate
1,4,64,83,20,20,245764,245764,-0.00519184229181983,0.00810344467688373,0.0132952869687036,14.3317114899553,0.0288576631172134,0.0521638645204342,0.000755373049992706,0.00896941579597823,0.00609897348880449,0.00518514835946283,0,0.500287856263485,0.499712143736515,0,0,1,1.22402617378172,static_fit_scored_candidate
1,4,65,84,20,20,245754,245754,-0.00386196007344336,0.00927705694002303,0.0131390170134664,14.3312464815523,0.028606458520436,0.0518400364589267,0.00107220794989374,0.0078141196279794,0.0060031601926027,0.00516979482063725,0,0.500358446619587,0.499641553380413,0,0,1,2.13626535813378,static_fit_scored_candidate
