case_name,event_id,rev_id,event_in_rev,opr_reference_time_s,opr_timing_reference,opr_center_time_s,opr_start_time_s,opr_end_time_s,opr_width_s,center_offset_s,opr_peak_value,center_quality,source_file_id,rev_period_s,rpm,opr_events_per_revolution
1000_2500_3500,15504,2584,6,73.155062,threshold_rising_edge,73.1551433278435,73.155062,73.155229,0.000167000000004691,-2.17215654174652e-06,4.68742368742369,1,37000,0.0205868000000038,2914.48889579677,6
1000_2500_3500,15505,2585,1,73.1584766,threshold_rising_edge,73.1585858222889,73.1584766,73.158698,0.000221400000000926,-1.47771113745421e-06,4.90197104482819,1,37000,0.0205859999999944,2914.60215680638,6
1000_2500_3500,15506,2585,2,73.1619246,threshold_rising_edge,73.16199955826,73.1619246,73.162077,0.000152399999990394,-1.24174003701683e-06,4.65242165242165,1,37000,0.0205847999999946,2914.77206482529,6
1000_2500_3500,15507,2585,3,73.1653574,threshold_rising_edge,73.1654356678516,73.1653574,73.165516,0.000158599999991793,-1.03214840407873e-06,4.63742078027792,1,37000,0.0205837999999972,2914.91366997388,6
1000_2500_3500,15508,2585,4,73.168768,threshold_rising_edge,73.1688629790085,73.168768,73.1689608,0.000192799999993554,-1.4209914525054e-06,4.64172335600907,1,37000,0.0205827999999997,2915.05528888202,6
1000_2500_3500,15509,2585,5,73.172222,threshold_rising_edge,73.1722983828639,73.172222,73.1723776,0.000155599999999367,-1.41713611867544e-06,4.68009768009768,1,37000,0.0205819999999903,2915.16859391838,6
1000_2500_3500,15510,2585,6,73.1756488,threshold_rising_edge,73.1757303100817,73.1756488,73.175816,0.000167199999992818,-2.08991831129879e-06,4.67928367928368,1,37000,0.0205818000000022,2915.19692155174,6
1000_2500_3500,15511,2586,1,73.1790626,threshold_rising_edge,73.1791720909894,73.1790626,73.1792844,0.000221800000005601,-1.40901062195553e-06,4.9015059015059,1,37000,0.0205814000000117,2915.2535784721,6
1000_2500_3500,15512,2586,2,73.1825094,threshold_rising_edge,73.1825843606656,73.1825094,73.1826616,0.000152200000002267,-1.13933435841318e-06,4.66358509215652,1,37000,0.0205813999999975,2915.25357847412,6
1000_2500_3500,15513,2586,3,73.1859412,threshold_rising_edge,73.1860193535637,73.1859412,73.1860996,0.000158400000003667,-1.04643629583734e-06,4.63939763939764,1,37000,0.0205818000000022,2915.19692155174,6
1000_2500_3500,15514,2586,4,73.1893508,threshold_rising_edge,73.1894457124382,73.1893508,73.1895436,0.000192799999993554,-1.48756183193655e-06,4.62195476481191,1,37000,0.0205815999999999,2915.22524973765,6
1000_2500_3500,15515,2586,5,73.192804,threshold_rising_edge,73.1928804997732,73.192804,73.19296,0.000156000000004042,-1.50022677303241e-06,4.68812140240712,1,37000,0.0205820000000045,2915.16859391637,6
1000_2500_3500,15516,2586,6,73.1962306,threshold_rising_edge,73.1963119627958,73.1962306,73.1963976,0.00016699999999048,-2.13720417718832e-06,4.6575382289668,1,37000,0.0205815999999999,2915.22524973765,6
1000_2500_3500,15517,2587,1,73.199644,threshold_rising_edge,73.199752901349,73.199644,73.1998646,0.000220599999991578,-1.39865099413328e-06,4.89034246177103,1,37000,0.0205815999999999,2915.22524973765,6
1000_2500_3500,15518,2587,2,73.2030908,threshold_rising_edge,73.2031658720922,73.2030908,73.203243,0.000152200000002267,-1.02790779976658e-06,4.69544740973312,1,37000,0.0205806000000024,2915.36689892389,6
1000_2500_3500,15519,2587,3,73.206523,threshold_rising_edge,73.2066011625037,73.206523,73.2066814,0.000158399999989456,-1.03749633240113e-06,4.66625966625967,1,37000,0.0205794000000026,2915.53689611906,6
1000_2500_3500,15520,2587,4,73.2099324,threshold_rising_edge,73.2100273938507,73.2099324,73.2101252,0.000192799999993554,-1.40614926635863e-06,4.61695447409733,1,37000,0.0205786000000074,2915.65023859632,6
1000_2500_3500,15521,2587,5,73.213386,threshold_rising_edge,73.2134624258955,73.213386,73.2135418,0.000155800000001705,-1.47410452200347e-06,4.68160939589511,1,37000,0.0205768000000006,2915.90529139605,6
1000_2500_3500,15522,2587,6,73.2168122,threshold_rising_edge,73.2168936497173,73.2168122,73.2169792,0.00016699999999048,-2.05028266009322e-06,4.62695505552648,1,37000,0.0205757999999889,2916.04700667932,6
1000_2500_3500,15523,2588,1,73.2202256,threshold_rising_edge,73.2203343563166,73.2202256,73.2204462,0.000220599999991578,-1.54368336779953e-06,4.86324786324786,1,37000,0.020573799999994,2916.33047857069,6
1000_2500_3500,15524,2588,2,73.2236714,threshold_rising_edge,73.2237465041633,73.2236714,73.223824,0.000152599999992731,-1.19583668833911e-06,4.71033199604628,1,37000,0.0205727999999965,2916.47223518482,6
1000_2500_3500,15525,2588,3,73.2271024,threshold_rising_edge,73.2271805666647,73.2271024,73.2272608,0.000158399999989456,-1.03333525203197e-06,4.66416652130938,1,37000,0.0205709999999897,2916.72743182296,6
1000_2500_3500,15526,2588,4,73.230511,threshold_rising_edge,73.230605871335,73.230511,73.2307036,0.000192599999991216,-1.42866501562366e-06,4.67602767602768,1,37000,0.0205703999999969,2916.81250729247,6
1000_2500_3500,15527,2588,5,73.2339628,threshold_rising_edge,73.2340391939879,73.2339628,73.2341184,0.000155599999999367,-1.40601211739977e-06,4.69056340484912,1,37000,0.0205688000000066,2917.03939947789,6
1000_2500_3500,15528,2588,6,73.237388,threshold_rising_edge,73.2374693580761,73.237388,73.237555,0.000167000000004691,-2.14192385783463e-06,4.65195650909937,1,37000,0.0205681999999996,2917.12449314968,6
1000_2500_3500,15529,2589,1,73.2407994,threshold_rising_edge,73.2409082211152,73.2407994,73.2410198,0.000220400000003451,-1.37888477524939e-06,4.86045700331415,1,37000,0.0205674000000045,2917.23795909969,6
1000_2500_3500,15530,2589,2,73.2442442,threshold_rising_edge,73.2443193403799,73.2442442,73.2443966,0.000152400000004604,-1.05962013208227e-06,4.70323856038142,1,37000,0.0205669999999998,2917.29469538584,6
1000_2500_3500,15531,2589,3,73.2476734,threshold_rising_edge,73.2477515614335,73.2476734,73.2478318,0.000158400000003667,-1.03856653765888e-06,4.68591197162626,1,37000,0.0205662000000046,2917.40817457705,6
1000_2500_3500,15532,2589,4,73.2510814,threshold_rising_edge,73.2511761230792,73.2510814,73.2512738,0.00019240000000309,-1.47692078655837e-06,4.66114308971452,1,37000,0.0205653999999953,2917.52166259901,6
1000_2500_3500,15533,2589,5,73.2545316,threshold_rising_edge,73.2546081927909,73.2545316,73.2546874,0.000155799999987494,-1.3072091178401e-06,4.66032908890052,1,37000,0.0205647999999883,2917.60678440997,6
1000_2500_3500,15534,2589,6,73.2579562,threshold_rising_edge,73.258037702484,73.2579562,73.2581232,0.000167000000004691,-1.99751600860054e-06,4.68440025582883,1,37000,0.0205642000000097,2917.69191118408,6
1000_2500_3500,15535,2590,1,73.2613668,threshold_rising_edge,73.2614753765043,73.2613668,73.2615868,0.000219999999998777,-1.42349566090161e-06,4.87650444793302,1,37000,0.0205634000000003,2917.80542128242,6
1000_2500_3500,15536,2590,2,73.2648112,threshold_rising_edge,73.2648862513524,73.2648112,73.2649636,0.000152400000004604,-1.14864755573763e-06,4.70533170533171,1,37000,0.0205630000000099,2917.86217964165,6
1000_2500_3500,15537,2590,3,73.2682396,threshold_rising_edge,73.2683175911549,73.2682396,73.2683978,0.000158200000001329,-1.10884515436283e-06,4.71079713936857,1,37000,0.0205626000000052,2917.9189402111,6
1000_2500_3500,15538,2590,4,73.2716468,threshold_rising_edge,73.2717416272193,73.2716468,73.2718392,0.00019240000000309,-1.372780744191e-06,4.6828885400314,1,37000,0.0205622000000005,2917.9757029889,6
1000_2500_3500,15539,2590,5,73.2750964,threshold_rising_edge,73.2751728761452,73.2750964,73.2752522,0.000155800000001705,-1.42385479762197e-06,4.66439909297052,1,37000,0.0205616000000077,2918.06085129452,6
1000_2500_3500,15540,2590,6,73.2785204,threshold_rising_edge,73.2786017595054,73.2785204,73.2786872,0.000166799999988143,-2.04049460705846e-06,4.71416942845514,1,37000,0.0205611999999888,2918.11761959577,6
1000_2500_3500,15541,2591,1,73.2819302,threshold_rising_edge,73.2820390007972,73.2819302,73.2821504,0.000220200000001114,-1.29920280755869e-06,4.87034129891273,1,37000,0.020559999999989,2918.28793774475,6
1000_2500_3500,15542,2591,2,73.2853742,threshold_rising_edge,73.2854490716618,73.2853742,73.2855264,0.000152199999988056,-1.22833824889312e-06,4.69626141054713,1,37000,0.0205593999999962,2918.37310427401,6
1000_2500_3500,15543,2591,3,73.2888022,threshold_rising_edge,73.2888803955747,73.2888022,73.2889608,0.000158599999991793,-1.10442533696187e-06,4.73079830222687,1,37000,0.0205583999999988,2918.51505953788,6
1000_2500_3500,15544,2591,4,73.292209,threshold_rising_edge,73.2923037083021,73.292209,73.2924014,0.00019240000000309,-1.49169788699055e-06,4.67881853596139,1,37000,0.0205574000000013,2918.65702861239,6
1000_2500_3500,15545,2591,5,73.295658,threshold_rising_edge,73.2957344857879,73.295658,73.2958136,0.000155599999999367,-1.31421212756777e-06,4.66149194720623,1,37000,0.0205565999999919,2918.77061381861,6
1000_2500_3500,15546,2591,6,73.2990816,threshold_rising_edge,73.2991628649404,73.2990816,73.2992484,0.000166800000002354,-2.13505954604898e-06,4.69951741380313,1,37000,0.020555800000011,2918.88420786191,6
1000_2500_3500,15547,2592,1,73.3024902,threshold_rising_edge,73.3025990926802,73.3024902,73.3027106,0.000220400000003451,-1.30731976355491e-06,4.86743415314844,1,37000,0.020555200000004,2918.96940920002,6
1000_2500_3500,15548,2592,2,73.3059336,threshold_rising_edge,73.3060084363298,73.3059336,73.3060856,0.00015199999999993,-1.163670248161e-06,4.67207395778824,1,37000,0.020554599999997,2919.05461551229,6
1000_2500_3500,15549,2592,3,73.3093606,threshold_rising_edge,73.3094387706195,73.3093606,73.309519,0.000158399999989456,-1.02938051327328e-06,4.69207512064655,1,37000,0.0205541999999923,2919.11142248409,6
1000_2500_3500,15550,2592,4,73.3127664,threshold_rising_edge,73.3128610637005,73.3127664,73.3129586,0.000192200000000753,-1.43629947046975e-06,4.68579568579569,1,37000,0.0205540000000042,2919.13982679711,6
1000_2500_3500,15551,2592,5,73.3162146,threshold_rising_edge,73.3162910373447,73.3162146,73.3163704,0.000155800000001705,-1.46265531952849e-06,4.69312169312169,1,37000,0.0205540000000042,2919.13982679711,6
1000_2500_3500,15552,2592,6,73.3196374,threshold_rising_edge,73.3197187535561,73.3196374,73.3198042,0.000166799999988143,-2.04644393875242e-06,4.63335077620792,1,37000,0.0205535999999995,2919.19663708554,6
1000_2500_3500,15553,2593,1,73.3230454,threshold_rising_edge,73.3231538816294,73.3230454,73.3232654,0.000219999999998777,-1.51837062389859e-06,4.87906273620559,1,37000,0.0205533999999972,2919.22504305897,6
1000_2500_3500,15554,2593,2,73.3264882,threshold_rising_edge,73.3265629990747,73.3264882,73.3266402,0.00015199999999993,-1.20092531119553e-06,4.67998139426711,1,37000,0.0205528000000044,2919.31026429427,6
1000_2500_3500,15555,2593,3,73.3299148,threshold_rising_edge,73.3299927432942,73.3299148,73.330073,0.000158200000001329,-1.15670584932559e-06,4.67474853189139,1,37000,0.0205518000000069,2919.45231074552,6
1000_2500_3500,15556,2593,4,73.3333204,threshold_rising_edge,73.3334152396787,73.3333204,73.3335128,0.000192399999988879,-1.36032133468689e-06,4.66311994883423,1,37000,0.0205511999999999,2919.53754525285,6
1000_2500_3500,15557,2593,5,73.3367686,threshold_rising_edge,73.3368448815238,73.3367686,73.3369242,0.000155599999999367,-1.51847615370571e-06,4.69405197976627,1,37000,0.0205500000000001,2919.70802919707,6
1000_2500_3500,15558,2593,6,73.340191,threshold_rising_edge,73.3402724010674,73.340191,73.3403578,0.000166800000002354,-1.99893256080941e-06,4.64370021512879,1,37000,0.0205485999999979,2919.90695229875,6
1000_2500_3500,15559,2594,1,73.3435988,threshold_rising_edge,73.3437068499419,73.3435988,73.3438182,0.000219400000005976,-1.65005805286e-06,4.87243444386302,1,37000,0.0205480000000051,2919.99221335337,6
1000_2500_3500,15560,2594,2,73.347041,threshold_rising_edge,73.3471158344981,73.347041,73.347193,0.00015199999999993,-1.16550185680353e-06,4.65381708238851,1,37000,0.0205464000000006,2920.21960051387,6
1000_2500_3500,15561,2594,3,73.3504666,threshold_rising_edge,73.3505448089747,73.3504666,73.350625,0.000158399999989456,-9.91025245866695e-07,4.67846967846968,1,37000,0.0205457999999936,2920.30487983036,6
1000_2500_3500,15562,2594,4,73.3538716,threshold_rising_edge,73.3539662501193,73.3538716,73.3540638,0.000192200000000753,-1.44988069905594e-06,4.64335135763707,1,37000,0.0205441999999891,2920.53231569162,6
1000_2500_3500,15563,2594,5,73.3573186,threshold_rising_edge,73.3573949454354,73.3573186,73.3574742,0.000155599999999367,-1.45456456834836e-06,4.6591662305948,1,37000,0.020544000000001,2920.56074766341,6
1000_2500_3500,15564,2594,6,73.3607396,threshold_rising_edge,73.3608208460808,73.3607396,73.3609064,0.000166800000002354,-2.15391924029973e-06,4.68660968660969,1,37000,0.0205431999999917,2920.67448109469,6
1000_2500_3500,15565,2595,1,73.3641468,threshold_rising_edge,73.3642550641196,73.3641468,73.3643666,0.00021979999999644,-1.63588042312313e-06,4.90371533228676,1,37000,0.0205430000000035,2920.70291583458,6
1000_2500_3500,15566,2595,2,73.3675874,threshold_rising_edge,73.3676620478841,73.3675874,73.367739,0.000151599999995256,-1.15211587115027e-06,4.67370195941625,1,37000,0.0205428000000012,2920.73135113015,6
1000_2500_3500,15567,2595,3,73.3710124,threshold_rising_edge,73.3710905129819,73.3710124,73.3711708,0.000158400000003667,-1.08701814838241e-06,4.6947496947497,1,37000,0.0205428000000012,2920.73135113015,6
1000_2500_3500,15568,2595,4,73.3744158,threshold_rising_edge,73.3745105675506,73.3744158,73.3746082,0.00019240000000309,-1.43244939465603e-06,4.6297459154602,1,37000,0.0205422000000084,2920.81666033704,6
1000_2500_3500,15569,2595,5,73.3778626,threshold_rising_edge,73.3779389750444,73.3778626,73.378018,0.00015539999999703,-1.32495556215417e-06,4.68707482993197,1,37000,0.0205420000000061,2920.84509784745,6
1000_2500_3500,15570,2595,6,73.3812828,threshold_rising_edge,73.3813640074935,73.3812828,73.3814496,0.000166800000002354,-2.1925065141204e-06,4.69440083725798,1,37000,0.0205412000000109,2920.95885342473,6
1000_2500_3500,15571,2596,1,73.3846898,threshold_rising_edge,73.3847986117615,73.3846898,73.38491,0.000220200000001114,-1.28823846523574e-06,4.89104017675446,1,37000,0.0205397999999946,2921.15794701097,6
1000_2500_3500,15572,2596,2,73.3881302,threshold_rising_edge,73.3882048537387,73.3881302,73.388282,0.000151799999997593,-1.24626127728789e-06,4.66509680795395,1,37000,0.0205387999999971,2921.30017333089,6
1000_2500_3500,15573,2596,3,73.3915552,threshold_rising_edge,73.3916333021697,73.3915552,73.3917134,0.000158200000001329,-9.97830341020745e-07,4.68440025582883,1,37000,0.0205380000000019,2921.41396435847,6
1000_2500_3500,15574,2596,4,73.394958,threshold_rising_edge,73.395052740192,73.394958,73.3951504,0.00019240000000309,-1.45980797583434e-06,4.6273039130182,1,37000,0.0205370000000045,2921.55621561021,6
1000_2500_3500,15575,2596,5,73.3984046,threshold_rising_edge,73.3984808433575,73.3984046,73.39856,0.00015539999999703,-1.45664253636824e-06,4.6710273853131,1,37000,0.0205357999999904,2921.72693540198,6
1000_2500_3500,15576,2596,6,73.401824,threshold_rising_edge,73.4019051335281,73.401824,73.4019906,0.000166600000000017,-2.16647194406505e-06,4.67742310599454,1,37000,0.020534799999993,2921.86921713484,6
1000_2500_3500,15577,2597,1,73.4052296,threshold_rising_edge,73.4053385563574,73.4052296,73.4054502,0.000220600000005788,-1.34364256609842e-06,4.9031339031339,1,37000,0.0205339999999978,2921.9830524986,6
1000_2500_3500,15578,2597,2,73.408669,threshold_rising_edge,73.408743865527,73.408669,73.408821,0.00015199999999993,-1.13447296712366e-06,4.61765218908076,1,37000,0.020532799999998,2922.15382217748,6
1000_2500_3500,15579,2597,3,73.4120932,threshold_rising_edge,73.4121712587991,73.4120932,73.4122514,0.000158200000001329,-1.04120088906257e-06,4.67858596430025,1,37000,0.0205318000000005,2922.29614549131,6
1000_2500_3500,15580,2597,4,73.415495,threshold_rising_edge,73.4155897320794,73.415495,73.4156874,0.000192399999988879,-1.46792058330902e-06,4.6138147566719,1,37000,0.0205309999999912,2922.41001412624,6
1000_2500_3500,15581,2597,5,73.4189404,threshold_rising_edge,73.4190167926501,73.4189404,73.4190958,0.00015539999999703,-1.30734991898862e-06,4.66149194720623,1,37000,0.0205298000000056,2922.5808337141,6
1000_2500_3500,15582,2597,6,73.4223588,threshold_rising_edge,73.4224400398951,73.4223588,73.4225254,0.000166600000000017,-2.06010494707698e-06,4.63090877376592,1,37000,0.0205291999999986,2922.66625099878,6
1000_2500_3500,15583,2598,1,73.4257636,threshold_rising_edge,73.4258725160367,73.4257636,73.4259842,0.000220600000005788,-1.38396329418811e-06,4.8672015814873,1,37000,0.0205290000000105,2922.69472453453,6
1000_2500_3500,15584,2598,2,73.4292018,threshold_rising_edge,73.4292765700384,73.4292018,73.4293536,0.000151799999997593,-1.12996164602919e-06,4.66381766381766,1,37000,0.0205282000000011,2922.80862423382,6
1000_2500_3500,15585,2598,3,73.432625,threshold_rising_edge,73.4327030876583,73.432625,73.4327832,0.000158200000001329,-1.01234169846975e-06,4.67881853596139,1,37000,0.0205277999999964,2922.8655774126,6
1000_2500_3500,15586,2598,4,73.436026,threshold_rising_edge,73.436120590632,73.436026,73.4362182,0.000192200000000753,-1.50936800480395e-06,4.63462992034421,1,37000,0.020527400000006,2922.92253280896,6
1000_2500_3500,15587,2598,5,73.4394702,threshold_rising_edge,73.4395464725269,73.4394702,73.4396256,0.00015539999999703,-1.42747308018443e-06,4.69044711901855,1,37000,0.0205272000000036,2922.95101134053,6
1000_2500_3500,15588,2598,6,73.442888,threshold_rising_edge,73.4429690683939,73.442888,73.4430544,0.00016639999999768,-2.13160603834694e-06,4.67556253270539,1,37000,0.0205270000000013,2922.97949042706,6
1000_2500_3500,15589,2599,1,73.4462926,threshold_rising_edge,73.4464011213076,73.4462926,73.4465124,0.00021979999999644,-1.37869244554167e-06,4.86894586894587,1,37000,0.0205261999999919,2923.09341232296,6
1000_2500_3500,15590,2599,2,73.44973,threshold_rising_edge,73.4498046956498,73.44973,73.4498818,0.000151799999997593,-1.20435018402532e-06,4.64067678353393,1,37000,0.0205261999999919,2923.09341232296,6
1000_2500_3500,15591,2599,3,73.4531528,threshold_rising_edge,73.4532309384961,73.4531528,73.453311,0.000158200000001329,-9.61503872076719e-07,4.65963137391709,1,37000,0.0205258000000015,2923.150376599,6
1000_2500_3500,15592,2599,4,73.4565534,threshold_rising_edge,73.4566480877057,73.4565534,73.4567456,0.000192200000000753,-1.41229430994372e-06,4.62462933891505,1,37000,0.0205251999999945,2923.23582717909,6
1000_2500_3500,15593,2599,5,73.4599974,threshold_rising_edge,73.4600736813572,73.4599974,73.4601528,0.00015539999999703,-1.41864279612491e-06,4.65160765160765,1,37000,0.0205245999999875,2923.32128275517,6
1000_2500_3500,15594,2599,6,73.463415,threshold_rising_edge,73.4634961144705,73.463415,73.4635814,0.00016639999999768,-2.08552953040453e-06,4.65788708645852,1,37000,0.0205240000000089,2923.40674332362,6
1000_2500_3500,15595,2600,1,73.4668188,threshold_rising_edge,73.4669273437781,73.4668188,73.4670388,0.000219999999998777,-1.45622186664696e-06,4.8823187394616,1,37000,0.0205231999999995,2923.52069852661,6
1000_2500_3500,15596,2600,2,73.4702562,threshold_rising_edge,73.4703309462077,73.4702562,73.470408,0.000151800000011804,-1.15379228304846e-06,4.6996336996337,1,37000,0.0205226000000067,2923.60617075713,6
1000_2500_3500,15597,2600,3,73.4736786,threshold_rising_edge,73.473756625613,73.4736786,73.4738368,0.000158200000001329,-1.07438702912077e-06,4.68463282748997,1,37000,0.020521599999995,2923.74863558468,6
1000_2500_3500,15598,2600,4,73.4770786,threshold_rising_edge,73.4771733192458,73.4770786,73.4772708,0.000192200000000753,-1.38075421318717e-06,4.6240479097622,1,37000,0.0205210000000022,2923.83412114388,6
1000_2500_3500,15599,2600,5,73.480522,threshold_rising_edge,73.4805983222075,73.480522,73.4806776,0.000155600000013578,-1.4777924803866e-06,4.69870341298913,1,37000,0.0205198000000024,2924.00510726191,6
1000_2500_3500,15600,2600,6,73.483939,threshold_rising_edge,73.4840201123857,73.483939,73.4841054,0.00016639999999768,-2.08761434805638e-06,4.65393336821908,1,37000,0.0205189999999931,2924.11910911937,6
1000_2500_3500,15601,2601,1,73.487342,threshold_rising_edge,73.4874508486106,73.487342,73.4875624,0.000220400000003451,-1.35138944301616e-06,4.91197162625734,1,37000,0.0205184000000003,2924.20461634432,6
1000_2500_3500,15602,2601,2,73.4907788,threshold_rising_edge,73.4908535940807,73.4907788,73.4909306,0.000151799999997593,-1.10591929569637e-06,4.67532996104425,1,37000,0.0205177999999933,2924.29012857225,6
1000_2500_3500,15603,2601,3,73.4942002,threshold_rising_edge,73.4942780541801,73.4942002,73.4943582,0.000157999999998992,-1.14581987986639e-06,4.72440258154544,1,37000,0.0205170000000123,2924.40415265214,6
1000_2500_3500,15604,2601,4,73.4975996,threshold_rising_edge,73.497694223604,73.4975996,73.4977918,0.000192200000000753,-1.47639599390459e-06,4.66753881039595,1,37000,0.0205169999999981,2924.40415265416,6
1000_2500_3500,15605,2601,5,73.5010418,threshold_rising_edge,73.5011180393601,73.5010418,73.501197,0.000155200000008904,-1.36063989941704e-06,4.67626024768882,1,37000,0.0205164000000053,2924.48967655068,6
1000_2500_3500,15606,2601,6,73.504458,threshold_rising_edge,73.5045391131735,73.504458,73.5046244,0.00016639999999768,-2.08682655511438e-06,4.6837025408454,1,37000,0.020516200000003,2924.51818562849,6
1000_2500_3500,15607,2602,1,73.5078604,threshold_rising_edge,73.5079688321201,73.5078604,73.50808,0.000219600000008313,-1.36787988935794e-06,4.90464561893133,1,37000,0.0205152000000055,2924.66073935345,6
1000_2500_3500,15608,2602,2,73.5112966,threshold_rising_edge,73.5113714290216,73.5112966,73.5114486,0.00015199999999993,-1.17097843599367e-06,4.66323623466481,1,37000,0.0205148000000008,2924.71776473558,6
1000_2500_3500,15609,2602,3,73.5147172,threshold_rising_edge,73.5147951159344,73.5147172,73.5148752,0.000157999999998992,-1.08406555909824e-06,4.71870457584743,1,37000,0.0205135999999868,2924.88885422542,6
1000_2500_3500,15610,2602,4,73.5181166,threshold_rising_edge,73.5182112667724,73.5181166,73.5183086,0.000191999999998416,-1.33322762962962e-06,4.66405023547881,1,37000,0.020512999999994,2924.9744064748,6
1000_2500_3500,15611,2602,5,73.5215582,threshold_rising_edge,73.5216343622926,73.5215582,73.5217134,0.000155199999994693,-1.43770736826809e-06,4.67091109948253,1,37000,0.0205115999999919,2925.17404785701,6
1000_2500_3500,15612,2602,6,73.5249742,threshold_rising_edge,73.5250554479052,73.5249742,73.5251408,0.000166600000000017,-2.05209477144308e-06,4.68463282748997,1,37000,0.0205112000000014,2925.23109325617,6
1000_2500_3500,15613,2603,1,73.5283756,threshold_rising_edge,73.5284842888934,73.5283756,73.5285956,0.000219999999998777,-1.31110658685429e-06,4.86115471829758,1,37000,0.0205101999999897,2925.37371649375,6
1000_2500_3500,15614,2603,2,73.5318114,threshold_rising_edge,73.531885992275,73.5318114,73.531963,0.000151600000009466,-1.20772497780308e-06,4.68847025989883,1,37000,0.0205092000000064,2925.5163536355,6
1000_2500_3500,15615,2603,3,73.5352308,threshold_rising_edge,73.5353087615241,73.5352308,73.535389,0.000158200000001329,-1.13847585225813e-06,4.69777312634456,1,37000,0.020508200000009,2925.65900468953,6
1000_2500_3500,15616,2603,4,73.5386296,threshold_rising_edge,73.5387240790604,73.5386296,73.5388214,0.000191800000010289,-1.42093959709655e-06,4.64032792604221,1,37000,0.0205068000000068,2925.85873953908,6
1000_2500_3500,15617,2603,5,73.5420698,threshold_rising_edge,73.542146066157,73.5420698,73.5422252,0.000155400000011241,-1.43384295370197e-06,4.7045177045177,1,37000,0.0205054000000047,2926.05850166231,6
1000_2500_3500,15618,2603,6,73.5454854,threshold_rising_edge,73.5455665243902,73.5454854,73.5456518,0.00016639999999768,-2.07560982801169e-06,4.70033141461713,1,37000,0.0205041999999906,2926.22974805295,6
1000_2500_3500,15619,2604,1,73.5488858,threshold_rising_edge,73.5489943015629,73.5488858,73.5491054,0.000219600000008313,-1.29843708407407e-06,4.90406418977848,1,37000,0.020503000000005,2926.40101448496,6
1000_2500_3500,15620,2604,2,73.5523206,threshold_rising_edge,73.5523951614155,73.5523206,73.5524722,0.000151599999995256,-1.23858444567304e-06,4.70242455956742,1,37000,0.0205021999999957,2926.5152032471,6
1000_2500_3500,15621,2604,3,73.555739,threshold_rising_edge,73.5558169217385,73.555739,73.555897,0.000157999999998992,-1.07826150497203e-06,4.68556311413454,1,37000,0.020501799999991,2926.57230096998,6
1000_2500_3500,15622,2604,4,73.5591364,threshold_rising_edge,73.5592307900449,73.5591364,73.5593282,0.000191799999996078,-1.5099550978448e-06,4.66218966218966,1,37000,0.0205011999999982,2926.65795172991,6
1000_2500_3500,15623,2604,5,73.5625752,threshold_rising_edge,73.5626515004583,73.5625752,73.5627306,0.00015539999999703,-1.39954173050683e-06,4.70626199197628,1,37000,0.0205011999999982,2926.65795172991,6
1000_2500_3500,15624,2604,6,73.5659896,threshold_rising_edge,73.5660706433244,73.5659896,73.5661558,0.000166200000009553,-2.05667558361711e-06,4.69067969067969,1,37000,0.0205006000000054,2926.7436075034,6
1000_2500_3500,15625,2605,1,73.5693888,threshold_rising_edge,73.5694970276346,73.5693888,73.5696082,0.000219400000005976,-1.47236539760343e-06,4.90941333798477,1,37000,0.0204996000000079,2926.88637826966,6
1000_2500_3500,15626,2605,2,73.5728228,threshold_rising_edge,73.5728973768534,73.5728228,73.5729744,0.000151600000009466,-1.22314656891831e-06,4.66753881039595,1,37000,0.0204992000000033,2926.94349047721,6
1000_2500_3500,15627,2605,3,73.5762408,threshold_rising_edge,73.5763186521209,73.5762408,73.5763986,0.000157800000010866,-1.04787906707315e-06,4.70719227862085,1,37000,0.0204984000000081,2927.05772157711,6
1000_2500_3500,15628,2605,4,73.5796376,threshold_rising_edge,73.579731999432,73.5796376,73.5798294,0.000191799999996078,-1.50056800407583e-06,4.66532937961509,1,37000,0.0204980000000035,2927.11484047175,6
1000_2500_3500,15629,2605,5,73.5830764,threshold_rising_edge,73.5831525845873,73.5830764,73.5832316,0.000155200000008904,-1.41541273990242e-06,4.66742252456538,1,37000,0.0204978000000011,2927.14340075504,6
1000_2500_3500,15630,2605,6,73.5864902,threshold_rising_edge,73.5865712314943,73.5864902,73.5866564,0.000166199999995342,-2.06850569384187e-06,4.64870050584336,1,37000,0.0204973999999964,2927.20052299367,6
1000_2500_3500,15631,2606,1,73.5898884,threshold_rising_edge,73.5899971478022,73.5898884,73.5901086,0.000220199999986903,-1.35219781327578e-06,4.8888307459736,1,37000,0.0204977999999869,2927.14340075707,6
1000_2500_3500,15632,2606,2,73.593322,threshold_rising_edge,73.5933967265854,73.593322,73.5934736,0.000151599999995256,-1.07341458033261e-06,4.67079481365196,1,37000,0.020497000000006,2927.25764745975,6
1000_2500_3500,15633,2606,3,73.5967392,threshold_rising_edge,73.5968171484355,73.5967392,73.5968972,0.000157999999998992,-1.05156449592414e-06,4.68637711494854,1,37000,0.0204968000000036,2927.2862105299,6
1000_2500_3500,15634,2606,4,73.6001356,threshold_rising_edge,73.6002300005373,73.6001356,73.6003274,0.000191799999996078,-1.49946268379608e-06,4.64509564509565,1,37000,0.0204956000000038,2927.4576006552,6
1000_2500_3500,15635,2606,5,73.6035742,threshold_rising_edge,73.603650469178,73.6035742,73.6037294,0.000155200000008904,-1.33082197351087e-06,4.66730623873481,1,37000,0.0204949999999968,2927.54330324515,6
