scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
integer_500_1300,8,A3_physics_template,10,10.0278936055263,0.0525432124279254,1,20363431,NaN,NaN,500.211659027269,1299.94134010291,0.256944970007564,0.147390257594675,0.135159462180582,0.00477735620644483,0.00583813713900693,1.3445955,1,0,0,0,0.965749002077141,2.14546175177453
integer_500_1300,8,B_gap_library_joint,10,10.0278936055263,0.0525432124279254,1,20363431,0.991907266655922,0.00809273334407812,500.197058021162,1299.91521745371,0.255187479862015,0.151674542666432,0.140920283726615,0.00343101126422345,0.0058728929554379,0.3581576,1,0,0,0,NaN,NaN
integer_500_1300,8,C_same_gap_direct,10,10.0278936055263,0.0525432124279254,1,20363431,1,0,500.180314726648,1299.95568965064,0.255999062981227,0.151038398167596,0.11231253800338,0.00351873057441129,0.00586689495341836,0.1627092,1,0,0,0,NaN,NaN
integer_500_1300,8,A_blind_transfer,10,9.96758457344886,0.0525432124279254,2,20363432,NaN,NaN,499.635903295804,1299.82620924949,0.242646530773541,0.163704275232839,0.2689437273539,0.0105288722296489,0.00564985999760636,2.3556174,1,0,0,0,NaN,NaN
integer_500_1300,8,A4_sensorcv_alias,10,9.96758457344886,0.0525432124279254,2,20363432,NaN,NaN,499.635903295804,1299.82620924949,0.242646530773541,0.163704275232839,0.2689437273539,0.0105288722296489,0.00564985999760636,2.9336064,1,0,0,0,NaN,NaN
integer_500_1300,8,A2_constrained_varpro,10,9.96758457344886,0.0525432124279254,2,20363432,NaN,NaN,499.926211182756,1299.93059885368,0.24285351100535,0.164000329734525,0.0715949817833064,0.0105734093645874,0.00575899030969178,0.8529742,1,0,0,0,0.966332928375454,2.16031340943355
integer_500_1300,8,A3_physics_template,10,9.96758457344886,0.0525432124279254,2,20363432,NaN,NaN,499.916322631062,1299.93503658619,0.242350445978184,0.163803452420881,0.0743203913736465,0.0107265032213486,0.00575827826769697,1.4228744,1,0,0,0,0.966299262800885,2.16198784262781
integer_500_1300,8,B_gap_library_joint,10,9.96758457344886,0.0525432124279254,2,20363432,0.994867947377477,0.00513205262252314,499.932835062091,1299.93113639915,0.241492637079921,0.162143443517208,0.0680142693780112,0.0103254032186437,0.00577982603044703,0.2970757,1,0,0,0,NaN,NaN
integer_500_1300,8,C_same_gap_direct,10,9.96758457344886,0.0525432124279254,2,20363432,1,0,499.920960194559,1299.90902806103,0.242437995382089,0.162254780719332,0.0850058722042206,0.00990839266862141,0.00577955305297099,0.1267529,1,0,0,0,NaN,NaN
integer_500_1300,8,A_blind_transfer,10,10.0188686281431,0.0525432124279254,3,20363433,NaN,NaN,500.359363233645,1299.68669893833,0.231842436119169,0.155681264730406,0.336332147657288,0.0119194143056184,0.00581977119235827,1.4836579,1,0,0,0,NaN,NaN
