scenario,num_revs_high,method,target_snr_db,measured_snr_db,noise_ratio,repeat_id,seed,g_used_mm,gap_error_mm,f1_Hz,f2_Hz,A1_mm,A2_mm,mean_freq_error_Hz,mean_amp_error_mm,rmse,elapsed_s,is_success,f1_boundary_hit,f2_boundary_hit,freq_boundary_hit,a2_eta_dynamic,a2_cond_dynamic
noninteger_520_1270,2,B_gap_library_joint,10,10.0085909888908,0.0451499315837114,2,20461432,0.9895986380429,0.0104013619571,519.181278955023,1271.48286766312,0.24885786656717,0.15226370345053,1.15079435405079,0.00170291844167997,0.00497587707511974,0.0823717,0,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0085909888908,0.0451499315837114,2,20461432,1,0,519.185876560885,1271.2893549979,0.246365101890132,0.151109649332207,1.05173921850576,0.00237227372103746,0.00498513516168314,0.0419019,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A_blind_transfer,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.132048520822,1269.700515358,0.293359541497712,0.128377042011792,0.215766581409696,0.0324912497429598,0.00422256242761544,0.7302041,1,0,0,0,NaN,NaN
noninteger_520_1270,2,A7_dominant_aligned,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,524.456430771893,1290.42452987722,0.0273536040039114,0.00742834263446946,12.4404803245561,0.18260902668081,0.00614974706023976,0.8200469,0,0,0,0,NaN,NaN
noninteger_520_1270,2,A8_async_hybrid,10,10.0475692649506,0.0451499315837114,3,20461433,NaN,NaN,520.132048520822,1269.700515358,0.293359541497712,0.128377042011792,0.215766581409696,0.0324912497429598,0.00422256242761544,0.7302215,1,0,0,0,NaN,NaN
noninteger_520_1270,2,B_gap_library_joint,10,10.0475692649506,0.0451499315837114,3,20461433,0.993243700979744,0.0067562990202561,520.460844250669,1269.56593305077,0.283299341614284,0.129620545975078,0.447455599947716,0.0268393978196029,0.00492022539748644,0.0937258,1,0,0,0,NaN,NaN
noninteger_520_1270,2,C_same_gap_direct,10,10.0475692649506,0.0451499315837114,3,20461433,1,0,520.38822406913,1269.3164121856,0.282773517890494,0.126310121970922,0.535905941766714,0.0282316979597857,0.00491561542254753,0.0519324,1,0,0,0,NaN,NaN
noninteger_520_1270,4,A_blind_transfer,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,519.929480945474,1319.62504990909,0.275990601337333,0.0956151130311612,24.8477844818099,0.040187744153086,0.00528915643169905,1.0549465,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A7_dominant_aligned,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,518.793044652262,1271.53207588784,0.0836772711469016,0.0360236280383309,1.36951561778898,0.140149550407384,0.00644132977840546,0.9525999,0,0,0,0,NaN,NaN
noninteger_520_1270,4,A8_async_hybrid,10,10.0155461952842,0.0495123410403175,1,20462431,NaN,NaN,519.929480945474,1319.62504990909,0.275990601337333,0.0956151130311612,24.8477844818099,0.040187744153086,0.00528915643169905,1.054963,0,0,0,0,NaN,NaN
noninteger_520_1270,4,B_gap_library_joint,10,10.0155461952842,0.0495123410403175,1,20462431,0.991864929559118,0.00813507044088158,520.122321983221,1270.51400816213,0.258692323993174,0.14739705341236,0.318165072674958,0.00564763529040706,0.00545588229949063,0.1636264,1,0,0,0,NaN,NaN
noninteger_520_1270,4,C_same_gap_direct,10,10.0155461952842,0.0495123410403175,1,20462431,1,0,520.114680119798,1270.52892597997,0.259390560856632,0.149193951956018,0.321803049885943,0.005098304450307,0.0054514467931392,0.1064074,1,0,0,0,NaN,NaN
noninteger_520_1270,4,A_blind_transfer,10,10.0317080627516,0.0495123410403175,2,20462432,NaN,NaN,519.118088946373,1270.73894099409,0.273562723688501,0.155334528818498,0.81042602385844,0.0144486262534991,0.00484599116450972,0.6609152,1,0,0,0,NaN,NaN
noninteger_520_1270,4,A7_dominant_aligned,10,10.0317080627516,0.0495123410403175,2,20462432,NaN,NaN,520.745376143825,1267.56172893621,0.0509972321348064,0.0372202989575465,1.59182360380527,0.155891234453824,0.00655895791377544,0.8393274,0,0,0,0,NaN,NaN
